date,day_of_week,week_of_year,month,time_slot,is_weekend,is_holiday,is_exam_day,food_item,food_category,is_veg,price,portion_size,is_special_item,prev_day_sales,prev_same_slot_sales,prev_week_same_day_slot_sales,avg_last_3_days_sales,avg_last_7_days_sales,sales_trend_3_days,sales_trend_weekly,demand_variance,quantity_prepared,quantity_sold,quantity_wasted,leftover_percentage,max_capacity,staff_count,weather_type,temperature
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,62.0,0.0,295.0,295.0,295.0,187.03125,14.0,44.0,36.0,8.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,87.5,0.0,295.0,295.0,295.0,187.03125,14.0,67.0,57.0,10.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,85.5,0.0,295.0,295.0,295.0,187.03125,14.0,57.0,48.0,9.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,15:00+,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,281.0,60.0,0.0,295.0,295.0,295.0,187.03125,14.0,44.0,36.0,8.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,191.0,40.5,0.0,184.5,184.5,184.5,141.0929203539823,6.5,27.0,22.0,5.0,10.71428571428572,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,191.0,52.0,0.0,184.5,184.5,184.5,141.0929203539823,6.5,39.0,32.0,7.0,10.71428571428572,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,15:00+,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,191.0,35.0,0.0,184.5,184.5,184.5,141.0929203539823,6.5,24.0,20.0,4.0,10.71428571428572,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,379.0,78.5,0.0,384.0,384.0,384.0,269.1360381861575,5.0,56.0,48.0,8.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,379.0,120.5,0.0,384.0,384.0,384.0,269.1360381861575,5.0,92.0,77.0,15.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,191.0,57.0,0.0,184.5,184.5,184.5,141.0929203539823,6.5,43.0,35.0,8.0,10.71428571428572,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,15:00+,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,379.0,76.0,0.0,384.0,384.0,384.0,269.1360381861575,5.0,52.0,43.0,9.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,379.0,109.0,0.0,384.0,384.0,384.0,269.1360381861575,5.0,77.0,66.0,11.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,15:00+,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,283.0,54.0,0.0,282.0,282.0,282.0,219.13274336283186,1.0,41.0,34.0,7.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,283.0,84.0,0.0,282.0,282.0,282.0,219.13274336283186,1.0,55.0,47.0,8.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,283.0,88.0,0.0,282.0,282.0,282.0,219.13274336283186,1.0,67.0,56.0,11.0,10.714285714285724,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,283.0,56.0,0.0,282.0,282.0,282.0,219.13274336283186,1.0,41.0,34.0,7.0,10.714285714285724,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,278.0,59.5,0.0,271.5,271.5,271.5,205.2787610619469,6.5,56.0,47.0,9.0,10.714285714285726,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,188.0,53.5,0.0,182.5,182.5,182.5,144.14601769911505,5.5,39.0,32.0,7.0,10.714285714285717,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,188.0,57.5,0.0,182.5,182.5,182.5,144.14601769911505,5.5,41.0,34.0,7.0,10.714285714285717,320.0,6.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,188.0,37.5,0.0,182.5,182.5,182.5,144.14601769911505,5.5,28.0,23.0,5.0,10.714285714285717,320.0,4.0,Rainy,25.0
2026-03-28,5.0,13.0,3.0,15:00+,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,188.0,34.0,0.0,182.5,182.5,182.5,144.14601769911505,5.5,26.0,21.0,5.0,10.714285714285717,320.0,4.0,Rainy,25.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,159.0,66.33333333333333,0.0,228.66666666666666,228.66666666666666,228.66666666666666,123.53159557661927,50.307940614667274,61.0,52.0,9.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,192.0,81.0,0.0,293.0,293.0,293.0,183.62232779097388,71.5122367151245,75.0,63.0,12.0,10.71428571428572,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,192.0,54.0,0.0,293.0,293.0,293.0,183.62232779097388,71.5122367151245,46.0,39.0,7.0,10.71428571428572,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,1.0,207.0,50.0,0.0,251.66666666666666,251.66666666666666,251.66666666666666,143.80813008130082,31.626290048347787,49.0,42.0,7.0,10.71428571428572,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,1.0,207.0,79.33333333333333,0.0,251.66666666666666,251.66666666666666,251.66666666666666,143.80813008130082,31.626290048347787,74.0,62.0,12.0,10.71428571428572,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,1.0,207.0,77.66666666666667,0.0,251.66666666666666,251.66666666666666,251.66666666666666,143.80813008130082,31.626290048347787,69.0,59.0,10.0,10.71428571428572,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,1.0,207.0,44.666666666666664,0.0,251.66666666666666,251.66666666666666,251.66666666666666,143.80813008130082,31.626290048347787,48.0,41.0,7.0,10.71428571428572,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,159.0,48.333333333333336,0.0,228.66666666666666,228.66666666666666,228.66666666666666,123.53159557661927,50.307940614667274,42.0,36.0,6.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,159.0,69.33333333333333,0.0,228.66666666666666,228.66666666666666,228.66666666666666,123.53159557661927,50.307940614667274,64.0,54.0,10.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,201.0,64.0,0.0,285.3333333333333,285.3333333333333,285.3333333333333,175.15781370284833,68.99436369894444,58.0,49.0,9.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,192.0,95.33333333333333,0.0,293.0,293.0,293.0,183.62232779097388,71.5122367151245,75.0,65.0,10.0,10.71428571428572,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,201.0,77.33333333333333,0.0,285.3333333333333,285.3333333333333,285.3333333333333,175.15781370284833,68.99436369894444,82.0,68.0,14.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,201.0,53.333333333333336,0.0,285.3333333333333,285.3333333333333,285.3333333333333,175.15781370284833,68.99436369894444,51.0,44.0,7.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,287.0,88.33333333333333,0.0,421.6666666666667,421.6666666666667,421.6666666666667,305.2140107775212,95.9073627112237,75.0,65.0,10.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,287.0,128.66666666666666,0.0,421.6666666666667,421.6666666666667,421.6666666666667,305.2140107775212,95.9073627112237,116.0,100.0,16.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,287.0,120.0,0.0,421.6666666666667,421.6666666666667,421.6666666666667,305.2140107775212,95.9073627112237,106.0,89.0,17.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,287.0,84.66666666666667,0.0,421.6666666666667,421.6666666666667,421.6666666666667,305.2140107775212,95.9073627112237,70.0,59.0,11.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,141.0,40.666666666666664,0.0,195.33333333333334,195.33333333333334,195.33333333333334,101.87940841865758,41.58792559812951,39.0,33.0,6.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,141.0,60.333333333333336,0.0,195.33333333333334,195.33333333333334,195.33333333333334,101.87940841865758,41.58792559812951,59.0,49.0,10.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,141.0,58.333333333333336,0.0,195.33333333333334,195.33333333333334,195.33333333333334,101.87940841865758,41.58792559812951,58.0,50.0,8.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,141.0,36.0,0.0,195.33333333333334,195.33333333333334,195.33333333333334,101.87940841865758,41.58792559812951,34.0,28.0,6.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,201.0,90.66666666666667,0.0,285.3333333333333,285.3333333333333,285.3333333333333,175.15781370284833,68.99436369894444,91.0,77.0,14.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,192.0,62.666666666666664,0.0,293.0,293.0,293.0,183.62232779097388,71.5122367151245,47.0,40.0,7.0,10.71428571428572,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,159.0,44.666666666666664,0.0,228.66666666666666,228.66666666666666,228.66666666666666,123.53159557661927,50.307940614667274,39.0,33.0,6.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,214.0,73.0,0.0,252.33333333333334,252.33333333333334,252.33333333333334,186.11209439528025,27.6204433144888,80.0,67.0,13.0,10.714285714285714,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,177.0,53.333333333333336,0.0,255.66666666666666,255.66666666666666,255.66666666666666,147.69791666666666,56.78810517079161,59.0,50.0,9.0,10.714285714285726,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,177.0,77.33333333333333,0.0,255.66666666666666,255.66666666666666,255.66666666666666,147.69791666666666,56.78810517079161,88.0,75.0,13.0,10.714285714285726,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,177.0,73.0,0.0,255.66666666666666,255.66666666666666,255.66666666666666,147.69791666666666,56.78810517079161,76.0,66.0,10.0,10.714285714285726,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Burger,fastfood,1.0,68.0,1.4,0.0,177.0,52.0,0.0,255.66666666666666,255.66666666666666,255.66666666666666,147.69791666666666,56.78810517079161,54.0,46.0,8.0,10.714285714285726,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,109.0,34.333333333333336,0.0,159.33333333333334,159.33333333333334,159.33333333333334,115.92625368731564,35.98456459218159,40.0,34.0,6.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,109.0,49.666666666666664,0.0,159.33333333333334,159.33333333333334,159.33333333333334,115.92625368731564,35.98456459218159,51.0,44.0,7.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,109.0,45.333333333333336,0.0,159.33333333333334,159.33333333333334,159.33333333333334,115.92625368731564,35.98456459218159,51.0,44.0,7.0,10.714285714285717,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Cheese Pizza,meal,1.0,120.0,1.8,0.0,109.0,30.0,0.0,159.33333333333334,159.33333333333334,159.33333333333334,115.92625368731564,35.98456459218159,31.0,26.0,5.0,10.714285714285717,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,234.0,68.33333333333333,0.0,334.0,334.0,334.0,219.13603818615752,70.82843120291926,57.0,48.0,9.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,234.0,106.0,0.0,334.0,334.0,334.0,219.13603818615752,70.82843120291926,98.0,84.0,14.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,234.0,94.66666666666667,0.0,334.0,334.0,334.0,219.13603818615752,70.82843120291926,79.0,67.0,12.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,214.0,49.333333333333336,0.0,252.33333333333334,252.33333333333334,252.33333333333334,186.11209439528025,27.6204433144888,56.0,47.0,9.0,10.714285714285714,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,214.0,74.66666666666667,0.0,252.33333333333334,252.33333333333334,252.33333333333334,186.11209439528025,27.6204433144888,81.0,69.0,12.0,10.714285714285714,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,110.0,32.666666666666664,0.0,158.33333333333334,158.33333333333334,158.33333333333334,119.97935103244839,34.4705993887867,25.0,22.0,3.0,10.714285714285728,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,110.0,49.666666666666664,0.0,158.33333333333334,158.33333333333334,158.33333333333334,119.97935103244839,34.4705993887867,40.0,35.0,5.0,10.714285714285728,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,110.0,46.333333333333336,0.0,158.33333333333334,158.33333333333334,158.33333333333334,119.97935103244839,34.4705993887867,34.0,29.0,5.0,10.714285714285728,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Coke diet,beverage,1.0,40.0,1.0,0.0,110.0,29.666666666666668,0.0,158.33333333333334,158.33333333333334,158.33333333333334,119.97935103244839,34.4705993887867,26.0,22.0,4.0,10.714285714285728,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,171.0,48.666666666666664,0.0,245.0,245.0,245.0,182.13274336283186,52.33227175144097,41.0,36.0,5.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,11:00-13:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,171.0,77.33333333333333,0.0,245.0,245.0,245.0,182.13274336283186,52.33227175144097,58.0,51.0,7.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,13:00-15:00,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,171.0,71.66666666666667,0.0,245.0,245.0,245.0,182.13274336283186,52.33227175144097,52.0,45.0,7.0,10.714285714285724,320.0,6.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Idli,breakfast,1.0,30.0,1.2,0.0,171.0,47.333333333333336,0.0,245.0,245.0,245.0,182.13274336283186,52.33227175144097,42.0,37.0,5.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,09:00-11:00,1.0,0.0,0.0,Masala Dosa,breakfast,1.0,50.0,1.2,0.0,214.0,55.333333333333336,0.0,252.33333333333334,252.33333333333334,252.33333333333334,186.11209439528025,27.6204433144888,52.0,44.0,8.0,10.714285714285714,320.0,4.0,Cloudy,28.0
2026-03-29,6.0,13.0,3.0,15:00+,1.0,0.0,0.0,Coffee,beverage,1.0,66.0,1.0,0.0,234.0,65.0,0.0,334.0,334.0,334.0,219.13603818615752,70.82843120291926,53.0,47.0,6.0,10.714285714285724,320.0,4.0,Cloudy,28.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,175.0,62.75,0.0,203.33333333333334,215.25,-47.66666666666666,110.11492890995261,49.378006237595294,95.0,80.0,15.0,11.185840652293745,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,175.0,65.5,0.0,203.33333333333334,215.25,-47.66666666666666,110.11492890995261,49.378006237595294,112.0,95.0,17.0,11.185840652293745,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,09:00-11:00,0.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,175.0,45.25,0.0,203.33333333333334,215.25,-47.66666666666666,110.11492890995261,49.378006237595294,72.0,61.0,11.0,11.185840652293745,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,204.0,43.75,0.0,227.66666666666666,239.75,-48.33333333333334,131.89146341463413,34.29559009552103,65.0,56.0,9.0,11.136927621324478,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,204.0,73.0,0.0,227.66666666666666,239.75,-48.33333333333334,131.89146341463413,34.29559009552103,101.0,87.0,14.0,11.136927621324478,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,09:00-11:00,0.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,204.0,48.0,0.0,227.66666666666666,239.75,-48.33333333333334,131.89146341463413,34.29559009552103,70.0,60.0,10.0,11.136927621324478,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,207.0,50.25,0.0,246.0,271.5,-102.0,162.12232779097388,72.26513682267543,66.0,56.0,10.0,10.714285714285726,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,207.0,76.5,0.0,246.0,271.5,-102.0,162.12232779097388,72.26513682267543,94.0,81.0,13.0,10.714285714285726,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Pasta,fastfood,1.0,67.0,1.4,0.0,175.0,41.75,0.0,203.33333333333334,215.25,-47.66666666666666,110.11492890995261,49.378006237595294,73.0,61.0,12.0,11.185840652293745,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Noodles,fastfood,1.0,64.0,1.4,0.0,204.0,75.0,0.0,227.66666666666666,239.75,-48.33333333333334,131.89146341463413,34.29559009552103,117.0,98.0,19.0,11.136927621324478,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,09:00-11:00,0.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,238.0,60.25,0.0,269.6666666666667,273.5,-15.333333333333314,163.32448036951502,63.16842565712715,78.0,65.0,13.0,10.71428571428573,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,313.0,121.5,0.0,367.6666666666667,394.5,-107.33333333333331,278.0473441108545,95.46072490820505,150.0,132.0,18.0,10.71428571428572,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,238.0,75.0,0.0,269.6666666666667,273.5,-15.333333333333314,163.32448036951502,63.16842565712715,103.0,86.0,17.0,10.71428571428573,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,238.0,51.0,0.0,269.6666666666667,273.5,-15.333333333333314,163.32448036951502,63.16842565712715,77.0,65.0,12.0,10.71428571428573,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,09:00-11:00,0.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,313.0,82.5,0.0,367.6666666666667,394.5,-107.33333333333331,278.0473441108545,95.46072490820505,100.0,87.0,13.0,10.71428571428572,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Milk,beverage,1.0,63.0,1.0,0.0,207.0,87.75,0.0,246.0,271.5,-102.0,162.12232779097388,72.26513682267543,102.0,87.0,15.0,10.714285714285726,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,313.0,112.25,0.0,367.6666666666667,394.5,-107.33333333333331,278.0473441108545,95.46072490820505,151.0,129.0,22.0,10.71428571428572,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Tea,beverage,1.0,63.0,1.0,0.0,313.0,78.25,0.0,367.6666666666667,394.5,-107.33333333333331,278.0473441108545,95.46072490820505,84.0,74.0,10.0,10.71428571428572,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,09:00-11:00,0.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,160.0,38.75,0.0,181.0,186.5,-22.0,93.04607508532423,39.131189606246316,51.0,42.0,9.0,10.714285714285724,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,160.0,57.5,0.0,181.0,186.5,-22.0,93.04607508532423,39.131189606246316,83.0,72.0,11.0,10.714285714285724,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,13:00-15:00,0.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,160.0,56.25,0.0,181.0,186.5,-22.0,93.04607508532423,39.131189606246316,68.0,57.0,11.0,10.714285714285724,320.0,6.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,15:00+,0.0,0.0,0.0,Veg Wrap,fastfood,1.0,80.0,1.4,0.0,160.0,34.0,0.0,181.0,186.5,-22.0,93.04607508532423,39.131189606246316,48.0,40.0,8.0,10.714285714285724,320.0,4.0,Sunny,31.0
2026-03-30,0.0,14.0,3.0,11:00-13:00,0.0,0.0,0.0,Sandwich,fastfood,1.0,66.0,1.4,0.0,238.0,87.25,0.0,269.6666666666667,273.5,-15.333333333333314,163.32448036951502,63.16842565712715,126.0,105.0,21.0,10.71428571428573,320.0,6.0,Sunny,31.0
